RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31
394658,133,"Gulfport, MS",msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,32.0,37.0,38.0,35.0,36.0,36.0,37.0,36.0,35.0,34.0,34.0,33.0,33.0,32.0,34.0,32.0,31.0,34.0,34.0,35.0,34.0,31.0
395051,134,"Salisbury, MD",msa,DE,40.0,33.0,35.0,37.0,37.0,29.0,36.0,36.0,40.0,37.0,37.0,39.0,39.0,35.0,34.0,37.0,41.0,37.0,36.0,40.0,39.0,42.0,42.0,43.0,46.0,37.0,41.0,44.0,42.0,39.0,40.0,42.0,43.0,31.0,42.0,45.0,48.0,43.0,41.0,42.0,41.0,42.0,42.0,42.0,43.0,42.0,42.0,40.0,44.0,37.0,37.0,38.0,38.0,37.0,37.0,37.0,38.0,37.0,38.0,36.0,42.0,33.0,35.0,36.0,35.0,37.0,36.0,33.0
394596,135,"Flint, MI",msa,MI,39.0,32.0,33.0,35.0,34.0,36.0,35.0,37.0,35.0,35.0,32.0,32.0,35.0,33.0,33.0,30.0,33.0,35.0,35.0,35.0,36.0,36.0,34.0,34.0,33.0,33.0,32.0,40.0,36.0,35.0,39.0,39.0,41.0,39.0,38.0,43.0,33.0,32.0,34.0,34.0,33.0,34.0,34.0,33.0,34.0,33.0,35.0,34.0,36.0,28.0,30.0,30.0,31.0,30.0,29.0,29.0,30.0,31.0,30.0,28.0,29.0,27.0,27.0,27.0,29.0,29.0,30.0,30.0
394972,136,"Peoria, IL",msa,IL,33.0,27.0,32.0,32.0,32.0,34.0,32.0,31.0,31.0,30.0,30.0,31.0,32.0,31.0,31.0,28.0,33.0,36.0,31.0,34.0,35.0,32.0,33.0,32.0,35.0,32.0,35.0,37.0,36.0,38.0,38.0,37.0,39.0,38.0,37.0,35.0,39.0,36.0,36.0,36.0,39.0,40.0,38.0,37.0,37.0,35.0,35.0,34.0,39.0,34.0,35.0,34.0,36.0,36.0,35.0,35.0,33.0,34.0,32.0,31.0,32.0,32.0,31.0,33.0,34.0,34.0,33.0,32.0
394439,137,"Canton, OH",msa,OH,30.0,27.0,27.0,29.0,30.0,29.0,29.0,30.0,33.0,29.0,28.0,27.0,30.0,28.0,27.0,28.0,29.0,30.0,30.0,28.0,30.0,31.0,30.0,29.0,33.0,29.0,32.0,35.0,37.0,35.0,36.0,38.0,33.0,37.0,38.0,38.0,30.0,32.0,37.0,37.0,37.0,38.0,36.0,36.0,37.0,35.0,37.0,37.0,39.0,34.0,32.0,33.0,32.0,32.0,33.0,32.0,33.0,33.0,32.0,32.0,32.0,30.0,31.0,31.0,30.0,31.0,30.0,31.0
395070,138,"Savannah, GA",msa,GA,37.0,31.0,32.0,35.0,35.0,37.0,35.0,35.0,35.0,33.0,34.0,33.0,35.0,33.0,32.0,35.0,37.0,35.0,35.0,32.0,36.0,35.0,35.0,34.0,36.0,33.0,34.0,37.0,35.0,35.0,36.0,36.0,38.0,37.0,36.0,35.0,37.0,35.0,35.0,37.0,34.0,35.0,34.0,33.0,33.0,31.0,32.0,33.0,34.0,31.0,30.0,31.0,30.0,31.0,29.0,30.0,30.0,31.0,30.0,29.0,32.0,30.0,30.0,30.0,31.0,31.0,24.0,20.0
394327,139,"Anchorage, AK",msa,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,42.0
394372,140,"Beaumont, TX",msa,TX,40.0,36.0,34.0,34.0,38.0,37.0,29.0,34.0,32.0,35.0,37.0,30.0,37.0,30.0,34.0,34.0,33.0,33.0,36.0,36.0,33.0,30.0,34.0,31.0,35.0,29.0,36.0,36.0,28.0,36.0,36.0,38.0,43.0,38.0,35.0,38.0,41.0,34.0,38.0,39.0,36.0,41.0,36.0,39.0,38.0,36.0,36.0,38.0,39.0,32.0,34.0,33.0,36.0,34.0,31.0,34.0,31.0,33.0,29.0,27.0,31.0,27.0,28.0,32.0,31.0,34.0,33.0,30.0
395096,141,"Shreveport, LA",msa,LA,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,29.0,30.0,32.0,39.0,43.0,36.0,39.0,42.0,37.0,42.0,13.0,30.0,39.0,35.0,37.0,37.0,36.0,35.0,36.0,34.0,36.0,33.0,37.0,33.0,29.0,34.0,35.0,34.0,32.0,32.0,33.0,32.0,34.0,32.0,32.0,31.0,32.0,34.0,34.0,33.0,33.0,34.0
395164,142,"Trenton, NJ",msa,NJ,45.0,39.0,32.0,43.0,44.0,44.0,44.0,44.0,44.0,44.0,45.0,45.0,47.0,37.0,42.0,43.0,46.0,50.0,47.0,48.0,45.0,48.0,43.0,44.0,49.0,43.0,45.0,49.0,56.0,49.0,47.0,47.0,49.0,47.0,50.0,51.0,51.0,47.0,49.0,49.0,49.0,52.0,51.0,48.0,47.0,47.0,45.0,47.0,50.0,48.0,42.0,45.0,47.0,48.0,46.0,45.0,42.0,44.0,43.0,43.0,48.0,43.0,40.0,42.0,41.0,48.0,45.0,42.0
394875,143,"Montgomery, AL",msa,AL,38.0,30.0,33.0,32.0,32.0,33.0,32.0,31.0,32.0,29.0,30.0,34.0,31.0,14.0,27.0,31.0,34.0,35.0,33.0,31.0,32.0,30.0,34.0,33.0,35.0,33.0,32.0,34.0,32.0,35.0,36.0,35.0,38.0,36.0,37.0,36.0,39.0,33.0,34.0,36.0,35.0,37.0,36.0,35.0,34.0,34.0,34.0,34.0,34.0,31.0,31.0,33.0,33.0,34.0,30.0,31.0,31.0,30.0,28.0,30.0,31.0,28.0,30.0,32.0,32.0,34.0,31.0,30.0
394520,144,"Davenport, IA",msa,IL,36.0,31.0,34.0,34.0,36.0,37.0,36.0,35.0,35.0,35.0,34.0,32.0,34.0,36.0,31.0,34.0,36.0,39.0,37.0,31.0,34.0,36.0,34.0,33.0,34.0,33.0,35.0,37.0,38.0,36.0,38.0,39.0,42.0,39.0,37.0,37.0,37.0,36.0,37.0,38.0,38.0,39.0,37.0,36.0,37.0,37.0,36.0,35.0,36.0,35.0,34.0,36.0,35.0,35.0,35.0,37.0,35.0,33.0,33.0,31.0,35.0,32.0,32.0,32.0,32.0,35.0,33.0,31.0
395146,145,"Tallahassee, FL",msa,FL,39.0,35.0,34.0,37.0,40.0,40.0,37.0,35.0,37.0,38.0,36.0,34.0,35.0,35.0,34.0,35.0,36.0,36.0,36.0,35.0,34.0,36.0,36.0,34.0,35.0,34.0,34.0,37.0,37.0,38.0,37.0,38.0,37.0,39.0,38.0,39.0,41.0,34.0,38.0,38.0,39.0,38.0,37.0,36.0,35.0,36.0,34.0,36.0,36.0,33.0,33.0,33.0,34.0,36.0,32.0,33.0,34.0,33.0,31.0,32.0,32.0,30.0,31.0,32.0,34.0,33.0,32.0,31.0
394576,146,"Eugene, OR",msa,OR,39.0,35.0,36.0,36.0,37.0,37.0,35.0,35.0,35.0,34.0,34.0,33.0,38.0,35.0,35.0,33.0,34.0,34.0,34.0,35.0,37.0,37.0,35.0,36.0,40.0,33.0,34.0,37.0,35.0,36.0,35.0,36.0,38.0,39.0,36.0,37.0,38.0,33.0,33.0,33.0,32.0,33.0,34.0,32.0,32.0,33.0,34.0,34.0,35.0,30.0,30.0,31.0,31.0,29.0,30.0,30.0,30.0,30.0,29.0,30.0,29.0,28.0,29.0,30.0,28.0,31.0,29.0,29.0
394901,147,"Naples, FL",msa,FL,37.0,31.0,16.0,26.0,40.0,41.0,41.0,40.0,39.0,39.0,35.0,32.0,38.0,33.0,33.0,37.0,38.0,39.0,41.0,39.0,39.0,36.0,35.0,35.0,38.0,32.0,37.0,43.0,41.0,36.0,39.0,41.0,42.0,42.0,40.0,39.0,40.0,35.0,40.0,43.0,44.0,43.0,43.0,41.0,39.0,38.0,37.0,36.0,41.0,35.0,38.0,39.0,39.0,39.0,39.0,37.0,33.0,40.0,32.0,32.0,37.0,31.0,34.0,38.0,37.0,39.0,39.0,36.0
394332,148,"Ann Arbor, MI",msa,MI,38.0,33.0,31.0,33.0,35.0,37.0,37.0,34.0,33.0,33.0,35.0,34.0,35.0,31.0,32.0,32.0,34.0,33.0,33.0,33.0,33.0,32.0,32.0,32.0,32.0,30.0,33.0,37.0,38.0,32.0,35.0,34.0,,,37.0,36.0,27.0,30.0,34.0,34.0,33.0,34.0,32.0,31.0,29.0,14.0,25.0,33.0,36.0,25.0,29.0,30.0,30.0,30.0,31.0,30.0,31.0,28.0,30.0,29.0,30.0,28.0,29.0,29.0,29.0,30.0,29.0,28.0
394927,149,"Ocala, FL",msa,FL,38.0,34.0,35.0,35.0,37.0,39.0,37.0,37.0,36.0,35.0,36.0,33.0,34.0,32.0,36.0,36.0,35.0,32.0,36.0,36.0,36.0,36.0,34.0,36.0,37.0,33.0,36.0,40.0,39.0,37.0,38.0,39.0,42.0,39.0,39.0,39.0,40.0,35.0,38.0,39.0,38.0,40.0,39.0,37.0,36.0,38.0,36.0,36.0,37.0,35.0,36.0,36.0,35.0,36.0,33.0,33.0,32.0,34.0,33.0,32.0,33.0,31.0,32.0,33.0,33.0,33.0,33.0,34.0
394679,150,"Hickory, NC",msa,NC,41.0,16.0,31.0,34.0,36.0,38.0,38.0,36.0,36.0,37.0,37.0,37.0,40.0,34.0,35.0,36.0,38.0,39.0,40.0,39.0,40.0,38.0,39.0,41.0,42.0,35.0,39.0,41.0,38.0,40.0,41.0,40.0,43.0,40.0,40.0,42.0,44.0,34.0,38.0,39.0,38.0,38.0,38.0,39.0,38.0,37.0,36.0,37.0,40.0,34.0,34.0,36.0,34.0,34.0,33.0,34.0,34.0,33.0,34.0,33.0,35.0,39.0,31.0,33.0,33.0,33.0,31.0,34.0
394602,152,"Fort Collins, CO",msa,CO,36.0,32.0,31.0,32.0,33.0,34.0,33.0,33.0,32.0,36.0,36.0,28.0,28.0,31.0,32.0,32.0,14.0,28.0,33.0,32.0,33.0,33.0,32.0,34.0,36.0,33.0,32.0,36.0,34.0,34.0,34.0,35.0,35.0,35.0,34.0,34.0,30.0,32.0,32.0,29.0,27.0,30.0,29.0,28.0,18.0,30.0,31.0,30.0,32.0,30.0,28.0,25.0,24.0,25.0,26.0,26.0,29.0,26.0,28.0,30.0,27.0,27.0,26.0,26.0,24.0,27.0,26.0,27.0
395033,153,"Rockford, IL",msa,IL,35.0,34.0,38.0,36.0,40.0,40.0,35.0,37.0,38.0,37.0,37.0,36.0,37.0,34.0,34.0,37.0,38.0,38.0,37.0,38.0,37.0,34.0,35.0,36.0,38.0,34.0,35.0,38.0,37.0,39.0,38.0,41.0,39.0,39.0,39.0,38.0,39.0,35.0,38.0,39.0,37.0,39.0,37.0,37.0,36.0,35.0,37.0,35.0,36.0,34.0,35.0,35.0,35.0,34.0,33.0,35.0,33.0,32.0,32.0,31.0,35.0,31.0,30.0,32.0,34.0,32.0,33.0,32.0
394796,154,"Lincoln, NE",msa,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,46.0,42.0,40.0,26.0,39.0,40.0,41.0,10.0,,39.0,38.0,36.0,37.0,36.0,37.0,38.0,37.0,34.0,36.0,37.0,33.0,33.0,34.0,36.0,35.0,36.0,33.0,33.0,34.0,33.0,31.0,34.0,31.0,32.0,31.0,34.0,32.0,32.0,31.0
394622,155,"Gainesville, FL",msa,FL,42.0,31.0,26.0,31.0,38.0,40.0,36.0,36.0,35.0,33.0,34.0,34.0,33.0,35.0,37.0,34.0,39.0,37.0,34.0,34.0,36.0,35.0,35.0,35.0,36.0,34.0,36.0,39.0,41.0,38.0,39.0,40.0,40.0,38.0,40.0,38.0,43.0,44.0,,31.0,40.0,38.0,38.0,37.0,38.0,36.0,38.0,37.0,38.0,35.0,33.0,35.0,37.0,37.0,34.0,33.0,32.0,36.0,33.0,32.0,35.0,31.0,31.0,33.0,34.0,35.0,34.0,33.0
394405,156,"Boulder, CO",msa,CO,34.0,31.0,29.0,30.0,31.0,31.0,31.0,31.0,30.0,31.0,31.0,30.0,35.0,29.0,30.0,31.0,21.0,28.0,32.0,32.0,32.0,33.0,33.0,34.0,39.0,31.0,32.0,33.0,31.0,31.0,32.0,32.0,32.0,32.0,32.0,32.0,31.0,32.0,28.0,27.0,25.0,28.0,26.0,26.0,20.0,29.0,29.0,29.0,30.0,27.0,23.0,23.0,23.0,26.0,26.0,26.0,29.0,27.0,27.0,26.0,29.0,25.0,25.0,25.0,26.0,28.0,24.0,24.0
394646,157,"Green Bay, WI",msa,WI,9.0,12.0,9.0,10.0,15.0,13.0,11.0,11.0,10.0,12.0,11.0,9.0,13.0,12.0,11.0,9.0,10.0,11.0,8.0,8.0,10.0,9.0,7.0,7.0,8.0,8.0,10.0,8.0,9.0,6.0,8.0,8.0,8.0,6.0,8.0,8.0,10.0,7.0,10.0,8.0,10.0,9.0,7.0,8.0,9.0,8.0,8.0,11.0,14.0,14.0,8.0,7.0,11.0,9.0,10.0,8.0,9.0,7.0,10.0,8.0,8.0,11.0,11.0,10.0,8.0,8.0,8.0,8.0
394488,158,"Columbus, GA",msa,GA,,,,,,,,,,,,,,29.0,32.0,34.0,35.0,37.0,36.0,34.0,30.0,31.0,34.0,33.0,26.0,22.0,36.0,35.0,34.0,38.0,33.0,35.0,31.0,32.0,36.0,36.0,35.0,32.0,32.0,18.0,31.0,37.0,36.0,35.0,33.0,32.0,33.0,33.0,35.0,32.0,32.0,32.0,32.0,34.0,32.0,31.0,31.0,32.0,31.0,29.0,30.0,30.0,31.0,31.0,32.0,32.0,31.0,30.0
395107,159,"South Bend, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,18.0,32.0,35.0,23.0,33.0,34.0,35.0,15.0,28.0,33.0,33.0,32.0,33.0,34.0,33.0,32.0,31.0,33.0,32.0,34.0,30.0,28.0,31.0,30.0,32.0,31.0,31.0,31.0,30.0,31.0,30.0,32.0,30.0,29.0,29.0,30.0,31.0,30.0,29.0
395109,160,"Spartanburg, SC",msa,SC,42.0,36.0,36.0,34.0,36.0,38.0,36.0,37.0,36.0,34.0,35.0,31.0,33.0,34.0,35.0,35.0,36.0,33.0,37.0,38.0,36.0,34.0,34.0,34.0,39.0,37.0,36.0,39.0,37.0,41.0,40.0,41.0,,,42.0,43.0,38.0,35.0,39.0,35.0,29.0,33.0,36.0,38.0,36.0,35.0,35.0,36.0,37.0,35.0,33.0,33.0,34.0,33.0,35.0,33.0,33.0,33.0,32.0,31.0,34.0,31.0,31.0,32.0,32.0,35.0,33.0,32.0
394645,161,"Greeley, CO",msa,CO,36.0,30.0,32.0,31.0,32.0,32.0,33.0,32.0,32.0,34.0,32.0,32.0,33.0,30.0,30.0,32.0,20.0,30.0,32.0,33.0,34.0,32.0,32.0,32.0,35.0,33.0,33.0,35.0,36.0,34.0,35.0,35.0,37.0,35.0,34.0,35.0,36.0,32.0,30.0,32.0,31.0,31.0,31.0,30.0,23.0,31.0,31.0,31.0,31.0,31.0,28.0,29.0,29.0,29.0,28.0,29.0,29.0,30.0,29.0,30.0,29.0,30.0,28.0,28.0,31.0,30.0,30.0,28.0
394808,162,"Lubbock, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,24.0,29.0,32.0,26.0,29.0,31.0,34.0,12.0,28.0,32.0,32.0,32.0,31.0,31.0,31.0,31.0,30.0,29.0,31.0,30.0,31.0,30.0,30.0,30.0,30.0,29.0,28.0,30.0,28.0,28.0,31.0,31.0,31.0,30.0,31.0
394471,163,"Clarksville, TN",msa,TN,36.0,32.0,33.0,32.0,36.0,37.0,37.0,34.0,35.0,33.0,33.0,34.0,36.0,33.0,32.0,36.0,37.0,35.0,30.0,25.0,34.0,35.0,34.0,37.0,39.0,26.0,27.0,32.0,30.0,34.0,34.0,24.0,34.0,31.0,33.0,32.0,8.0,,36.0,34.0,35.0,36.0,36.0,34.0,35.0,35.0,35.0,36.0,36.0,33.0,32.0,33.0,33.0,33.0,32.0,32.0,32.0,32.0,32.0,31.0,33.0,30.0,31.0,32.0,32.0,35.0,34.0,33.0
395028,164,"Roanoke, VA",msa,VA,,,,,,,,,,,8.0,23.0,39.0,36.0,36.0,36.0,39.0,39.0,38.0,37.0,38.0,38.0,38.0,38.0,41.0,36.0,38.0,40.0,41.0,39.0,40.0,41.0,41.0,41.0,42.0,40.0,44.0,38.0,39.0,40.0,38.0,40.0,38.0,39.0,38.0,41.0,37.0,37.0,42.0,37.0,34.0,35.0,35.0,39.0,34.0,35.0,35.0,33.0,34.0,34.0,36.0,32.0,34.0,33.0,35.0,35.0,35.0,32.0
394579,165,"Evansville, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,19.0,36.0,40.0,51.0,36.0,40.0,35.0,13.0,30.0,35.0,36.0,34.0,35.0,34.0,33.0,34.0,32.0,32.0,33.0,34.0,31.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,30.0,29.0,30.0,29.0,30.0,31.0,30.0,30.0,29.0,30.0
394747,167,"Kingsport, TN",msa,TN,40.0,36.0,35.0,35.0,38.0,38.0,38.0,36.0,37.0,37.0,34.0,34.0,36.0,34.0,32.0,35.0,35.0,35.0,38.0,36.0,38.0,35.0,37.0,38.0,37.0,35.0,34.0,38.0,40.0,40.0,40.0,40.0,41.0,42.0,39.0,38.0,45.0,36.0,39.0,40.0,38.0,39.0,39.0,38.0,39.0,40.0,38.0,37.0,43.0,39.0,36.0,36.0,35.0,36.0,35.0,35.0,35.0,35.0,33.0,34.0,34.0,32.0,32.0,35.0,34.0,35.0,34.0,34.0
394741,168,"Kennewick, WA",msa,WA,37.0,24.0,34.0,35.0,37.0,38.0,38.0,36.0,37.0,36.0,35.0,35.0,37.0,34.0,34.0,34.0,35.0,36.0,36.0,37.0,38.0,37.0,37.0,38.0,38.0,37.0,35.0,39.0,38.0,39.0,38.0,39.0,40.0,40.0,39.0,38.0,42.0,38.0,37.0,38.0,38.0,38.0,36.0,35.0,36.0,35.0,36.0,35.0,39.0,33.0,32.0,32.0,31.0,32.0,31.0,32.0,31.0,33.0,30.0,30.0,32.0,31.0,30.0,31.0,32.0,33.0,33.0,30.0
395179,169,"Utica, NY",msa,NY,,,,51.0,48.0,48.0,41.0,48.0,33.0,22.0,31.0,46.0,48.0,39.0,46.0,43.0,47.0,54.0,61.0,66.0,68.0,69.0,65.0,65.0,67.0,62.0,61.0,61.0,63.0,56.0,59.0,63.0,72.0,71.0,75.0,73.0,78.0,78.0,64.0,64.0,65.0,68.0,71.0,74.0,72.0,71.0,71.0,73.0,79.0,80.0,69.0,65.0,63.0,69.0,66.0,65.0,64.0,66.0,61.0,61.0,68.0,63.0,58.0,60.0,65.0,64.0,68.0,67.0
394660,170,"Hagerstown, MD",msa,MD,41.0,23.0,22.0,27.0,25.0,34.0,38.0,38.0,38.0,36.0,35.0,34.0,38.0,37.0,35.0,35.0,37.0,39.0,37.0,37.0,39.0,38.0,37.0,38.0,40.0,35.0,37.0,40.0,42.0,39.0,41.0,41.0,44.0,36.0,41.0,43.0,45.0,42.0,40.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,37.0,37.0,39.0,37.0,33.0,32.0,32.0,34.0,34.0,34.0,35.0,34.0,32.0,33.0,37.0,33.0,34.0,33.0,32.0,31.0,32.0,32.0
394543,171,"Duluth, MN",msa,MN,41.0,39.0,38.0,36.0,40.0,38.0,37.0,37.0,37.0,37.0,37.0,34.0,37.0,38.0,38.0,39.0,39.0,38.0,37.0,37.0,36.0,38.0,36.0,36.0,42.0,38.0,36.0,44.0,39.0,42.0,41.0,42.0,42.0,41.0,42.0,40.0,39.0,41.0,41.0,40.0,44.0,43.0,40.0,41.0,38.0,41.0,38.0,39.0,40.0,35.0,36.0,38.0,38.0,40.0,36.0,37.0,37.0,37.0,37.0,34.0,37.0,31.0,33.0,34.0,35.0,35.0,37.0,35.0
394803,173,"Longview, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,22.0,30.0,30.0,29.0,32.0,25.0,31.0,27.0,26.0,28.0,27.0,24.0,28.0,25.0,25.0,22.0,24.0,28.0,29.0,24.0,25.0,22.0,24.0,24.0,28.0,25.0,25.0,25.0
395229,174,"Wilmington, NC",msa,NC,37.0,37.0,34.0,35.0,36.0,37.0,36.0,34.0,41.0,45.0,33.0,35.0,37.0,32.0,34.0,34.0,37.0,36.0,35.0,35.0,38.0,35.0,36.0,35.0,39.0,35.0,34.0,39.0,37.0,36.0,37.0,39.0,40.0,39.0,39.0,38.0,41.0,38.0,37.0,36.0,37.0,37.0,36.0,35.0,35.0,36.0,35.0,34.0,38.0,32.0,32.0,33.0,32.0,33.0,32.0,33.0,32.0,32.0,35.0,33.0,35.0,31.0,31.0,32.0,32.0,34.0,33.0,31.0
395061,175,"San Luis Obispo, CA",msa,CA,39.0,35.0,36.0,32.0,34.0,38.0,36.0,33.0,34.0,35.0,36.0,36.0,37.0,32.0,31.0,33.0,34.0,36.0,35.0,34.0,37.0,38.0,36.0,37.0,37.0,32.0,35.0,40.0,38.0,33.0,35.0,36.0,37.0,42.0,37.0,40.0,41.0,31.0,34.0,33.0,33.0,34.0,34.0,31.0,31.0,31.0,33.0,33.0,34.0,29.0,29.0,29.0,29.0,30.0,29.0,29.0,29.0,30.0,29.0,30.0,30.0,28.0,29.0,29.0,29.0,30.0,30.0,29.0
753875,176,"Crestview, FL",msa,FL,,,,,10.0,28.0,35.0,33.0,36.0,34.0,34.0,34.0,34.0,33.0,33.0,35.0,37.0,35.0,34.0,34.0,34.0,34.0,36.0,35.0,37.0,34.0,34.0,38.0,37.0,39.0,36.0,35.0,40.0,44.0,36.0,38.0,38.0,34.0,38.0,37.0,,,,37.0,38.0,37.0,36.0,37.0,40.0,35.0,36.0,36.0,34.0,35.0,34.0,33.0,34.0,32.0,33.0,32.0,33.0,31.0,31.0,34.0,33.0,34.0,34.0,32.0
394851,177,"Merced, CA",msa,CA,37.0,29.0,33.0,30.0,34.0,35.0,32.0,34.0,33.0,34.0,36.0,32.0,36.0,32.0,33.0,31.0,33.0,34.0,33.0,37.0,38.0,34.0,30.0,34.0,36.0,30.0,34.0,38.0,36.0,38.0,34.0,37.0,39.0,36.0,36.0,39.0,35.0,34.0,37.0,32.0,34.0,35.0,32.0,32.0,32.0,34.0,35.0,34.0,34.0,31.0,28.0,29.0,29.0,29.0,27.0,25.0,28.0,28.0,28.0,26.0,32.0,27.0,29.0,29.0,30.0,31.0,30.0,29.0
395197,178,"Waco, TX",msa,TX,32.0,28.0,28.0,30.0,35.0,33.0,39.0,8.0,23.0,30.0,31.0,31.0,32.0,30.0,29.0,31.0,32.0,34.0,32.0,32.0,33.0,32.0,31.0,31.0,31.0,31.0,31.0,35.0,33.0,33.0,34.0,33.0,35.0,34.0,33.0,35.0,35.0,36.0,38.0,33.0,35.0,35.0,33.0,35.0,34.0,33.0,34.0,35.0,36.0,33.0,32.0,32.0,33.0,32.0,32.0,32.0,31.0,31.0,29.0,30.0,32.0,30.0,28.0,31.0,31.0,30.0,30.0,30.0
394447,179,"Cedar Rapids, IA",msa,IA,31.0,33.0,33.0,38.0,44.0,44.0,42.0,37.0,38.0,38.0,35.0,31.0,36.0,33.0,32.0,39.0,38.0,38.0,41.0,34.0,42.0,35.0,33.0,37.0,26.0,30.0,36.0,41.0,45.0,43.0,42.0,47.0,44.0,43.0,41.0,36.0,23.0,34.0,41.0,39.0,40.0,42.0,41.0,42.0,38.0,44.0,41.0,41.0,43.0,38.0,39.0,41.0,43.0,44.0,40.0,42.0,42.0,40.0,38.0,34.0,42.0,37.0,34.0,39.0,36.0,40.0,42.0,38.0
394348,180,"Atlantic City, NJ",msa,NJ,,,32.0,35.0,47.0,43.0,28.0,41.0,48.0,40.0,51.0,44.0,33.0,40.0,34.0,36.0,44.0,47.0,38.0,49.0,47.0,42.0,46.0,37.0,67.0,51.0,36.0,46.0,47.0,40.0,39.0,29.0,42.0,42.0,44.0,45.0,50.0,44.0,28.0,41.0,49.0,48.0,51.0,48.0,43.0,46.0,46.0,43.0,47.0,40.0,40.0,38.0,42.0,52.0,43.0,48.0,48.0,46.0,54.0,48.0,55.0,36.0,38.0,41.0,43.0,42.0,48.0,45.0
394412,181,"Bremerton, WA",msa,WA,38.0,34.0,34.0,34.0,32.0,34.0,34.0,34.0,36.0,34.0,35.0,32.0,36.0,34.0,34.0,32.0,32.0,35.0,32.0,34.0,35.0,34.0,35.0,36.0,37.0,33.0,31.0,35.0,34.0,34.0,34.0,35.0,35.0,35.0,34.0,34.0,36.0,32.0,30.0,30.0,30.0,30.0,30.0,31.0,31.0,30.0,30.0,31.0,34.0,29.0,28.0,29.0,28.0,29.0,29.0,29.0,30.0,30.0,31.0,29.0,31.0,28.0,29.0,29.0,30.0,29.0,29.0,29.0
395065,183,"Santa Cruz, CA",msa,CA,33.0,28.0,27.0,28.0,27.0,27.0,29.0,28.0,30.0,29.0,31.0,30.0,31.0,30.0,28.0,30.0,29.0,30.0,30.0,30.0,30.0,31.0,30.0,30.0,32.0,30.0,29.0,31.0,28.0,30.0,30.0,32.0,33.0,31.0,29.0,32.0,30.0,29.0,30.0,29.0,29.0,29.0,30.0,29.0,29.0,29.0,31.0,29.0,28.0,28.0,30.0,28.0,28.0,27.0,29.0,26.0,27.0,27.0,28.0,28.0,33.0,26.0,27.0,27.0,26.0,24.0,23.0,24.0
394572,184,"Erie, PA",msa,PA,46.0,36.0,38.0,41.0,43.0,46.0,42.0,41.0,37.0,39.0,41.0,39.0,43.0,37.0,39.0,36.0,42.0,43.0,40.0,38.0,40.0,37.0,29.0,39.0,40.0,39.0,39.0,45.0,55.0,41.0,44.0,42.0,44.0,45.0,45.0,44.0,46.0,42.0,43.0,45.0,43.0,46.0,45.0,43.0,45.0,44.0,43.0,43.0,43.0,43.0,42.0,42.0,42.0,43.0,41.0,40.0,41.0,40.0,40.0,39.0,40.0,36.0,38.0,36.0,41.0,41.0,42.0,38.0
394924,185,"Norwich, CT",msa,CT,16.0,34.0,39.0,44.0,47.0,46.0,47.0,44.0,48.0,44.0,42.0,45.0,47.0,43.0,46.0,42.0,46.0,46.0,48.0,47.0,44.0,46.0,43.0,44.0,47.0,43.0,45.0,48.0,46.0,43.0,44.0,46.0,46.0,49.0,48.0,47.0,42.0,39.0,46.0,46.0,45.0,46.0,46.0,47.0,44.0,44.0,44.0,43.0,45.0,43.0,41.0,40.0,41.0,42.0,43.0,43.0,41.0,42.0,39.0,42.0,43.0,36.0,35.0,36.0,39.0,37.0,39.0,39.0
